Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
D6U11,2011-07-19,1.0406,1.053,1.0399,1.0507,0.0102,+0.98%,89848,124719
D6U11,2011-07-20,1.0509,1.0558,1.0496,1.054,0.0033,+0.31%,71789,121990
D6U11,2011-07-21,1.0538,1.0598,1.0518,1.0576,0.0036,+0.34%,85163,125002
D6U11,2011-07-22,1.0582,1.0592,1.0479,1.0523,-0.0053,-0.50%,79157,128308
D6U11,2011-07-25,1.0529,1.0585,1.0484,1.0565,0.0042,+0.40%,56515,131874
D6U11,2011-07-26,1.0546,1.0617,1.054,1.0591,0.0026,+0.25%,66152,128807
D6U11,2011-07-27,1.0583,1.0613,1.0505,1.0518,-0.0073,-0.69%,85677,131862
D6U11,2011-07-28,1.0523,1.056,1.0487,1.0509,-0.0009,-0.09%,64237,135236
D6U11,2011-07-29,1.0524,1.0529,1.0415,1.0456,-0.0053,-0.50%,108032,131792
D6U11,2011-08-01,1.046,1.0523,1.0399,1.0444,-0.0012,-0.11%,86017,131805
D6U11,2011-08-02,1.0445,1.0462,1.0386,1.0418,-0.0026,-0.25%,91248,133150
D6U11,2011-08-03,1.0395,1.0442,1.0356,1.0377,-0.0041,-0.39%,122137,132076
D6U11,2011-08-04,1.0391,1.0402,1.0177,1.0204,-0.0173,-1.67%,170968,127458
D6U11,2011-08-05,1.0183,1.0255,1.0139,1.0198,-0.0006,-0.06%,229139,127681
D6U11,2011-08-08,1.0162,1.0213,1.0045,1.0064,-0.0134,-1.31%,168630,119426
D6U11,2011-08-09,1.006,1.0225,0.998,1.005,-0.0014,-0.14%,200187,118973
D6U11,2011-08-10,1.0223,1.0224,1.0035,1.0096,0.0046,+0.46%,176765,108639
D6U11,2011-08-11,1.0041,1.015,1.0022,1.0127,0.0031,+0.31%,142933,107736
D6U11,2011-08-12,1.0145,1.0159,1.0072,1.0089,-0.0038,-0.38%,100535,107658
D6U11,2011-08-15,1.0107,1.0201,1.0086,1.0184,0.0095,+0.94%,78615,104341
D6U11,2011-08-16,1.0196,1.0196,1.0121,1.0165,-0.0019,-0.19%,78303,103509
D6U11,2011-08-17,1.0171,1.0224,1.0148,1.0191,0.0026,+0.26%,64834,102874
D6U11,2011-08-18,1.0191,1.0196,1.0053,1.0091,-0.01,-0.98%,101642,104328
D6U11,2011-08-19,1.0088,1.0171,1.0067,1.0098,0.0007,+0.07%,98099,103089
D6U11,2011-08-22,1.0084,1.0168,1.0072,1.0102,0.0004,+0.04%,71568,104352
D6U11,2011-08-23,1.0088,1.0146,1.0084,1.0106,0.0004,+0.04%,80320,104672
D6U11,2011-08-24,1.0118,1.0157,1.0088,1.0111,0.0005,+0.05%,73735,104815
D6U11,2011-08-25,1.0118,1.0207,1.0107,1.0116,0.0005,+0.05%,95277,104241
D6U11,2011-08-26,1.0114,1.0189,1.007,1.0146,0.003,+0.30%,101403,103719
D6U11,2011-08-29,1.0172,1.0262,1.0146,1.0213,0.0067,+0.66%,67304,105966
D6U11,2011-08-30,1.0231,1.0242,1.018,1.0217,0.0004,+0.04%,63824,107237
