Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
E6Z11,2011-12-12,1.3361,1.3377,1.3163,1.3186,-0.0185,-1.38%,346034,318679
E6Z11,2011-12-13,1.3173,1.3237,1.3009,1.3038,-0.0148,-1.12%,553709,327740
E6Z11,2011-12-14,1.3033,1.3065,1.2945,1.2975,-0.0063,-0.48%,405268,350776
E6H12,2011-12-15,1.3,1.3065,1.2976,1.3025,0.005,+0.39%,355300,367383
E6H12,2011-12-16,1.3031,1.3096,1.3006,1.3037,0.0012,+0.09%,296708,361793
E6H12,2011-12-19,1.3047,1.3055,1.2993,1.3026,-0.0011,-0.08%,158717,266167
E6H12,2011-12-20,1.3007,1.3142,1.3003,1.3084,0.0058,+0.45%,191145,266597
E6H12,2011-12-21,1.3092,1.3224,1.3038,1.3057,-0.0027,-0.21%,235479,272742
E6H12,2011-12-22,1.3058,1.3133,1.3029,1.3058,0.0001,+0.01%,147103,274244
E6H12,2011-12-23,1.3067,1.3109,1.304,1.3071,0.0013,+0.10%,77631,274701
E6H12,2011-12-27,1.3089,1.3097,1.3072,1.3083,0.0012,+0.09%,37824,276023
E6H12,2011-12-28,1.3081,1.3095,1.2924,1.2953,-0.013,-0.99%,177490,286171
E6H12,2011-12-29,1.2954,1.2979,1.2869,1.2947,-0.0006,-0.05%,141641,282054
E6H12,2011-12-30,1.2961,1.3008,1.2915,1.2968,0.0021,+0.16%,115642,284542
E6H12,2012-01-03,1.3047,1.3085,1.302,1.3063,0.0095,+0.73%,137219,282790
E6H12,2012-01-04,1.3059,1.3063,1.2904,1.2944,-0.0119,-0.91%,216177,293235
E6H12,2012-01-05,1.2948,1.2952,1.2777,1.2792,-0.0152,-1.17%,266566,298476
E6H12,2012-01-06,1.2798,1.282,1.2703,1.2729,-0.0063,-0.49%,227315,293406
E6H12,2012-01-09,1.27,1.2791,1.2673,1.2761,0.0032,+0.25%,187019,291209
E6H12,2012-01-10,1.2773,1.2824,1.2747,1.2795,0.0034,+0.27%,215751,294263
E6H12,2012-01-11,1.2778,1.2795,1.2664,1.27,-0.0095,-0.74%,289569,299073
